"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.577612290E0,2.700000070E-2,5.499999970E-2,1.116999984E0,1.118679116E0
1.582626967E0,3.999999911E-2,4.100000113E-2,1.034999967E0,1.036583779E0
1.587641430E0,3.999999911E-2,2.800000086E-2,9.539999962E-1,9.552486549E-1
1.592655967E0,3.999999911E-2,4.100000113E-2,9.810000062E-1,9.826708565E-1
1.597670435E0,2.600000054E-2,5.200000107E-2,1.157999992E0,1.159458487E0
1.602685126E0,3.900000080E-2,6.499999762E-2,1.266999960E0,1.269265496E0
1.607699589E0,3.999999911E-2,5.200000107E-2,1.294000030E0,1.295662023E0
1.612714116E0,3.900000080E-2,3.799999878E-2,1.184999943E0,1.186250338E0
1.617728579E0,3.799999878E-2,3.599999845E-2,1.075999975E0,1.077272457E0
1.622743041E0,3.799999878E-2,4.899999872E-2,1.049000025E0,1.050831124E0
1.627757731E0,2.400000021E-2,6.300000101E-2,1.103999972E0,1.106056481E0
1.632772194E0,2.400000021E-2,4.899999872E-2,1.199000001E0,1.200240810E0
1.637786741E0,2.300000004E-2,4.699999839E-2,1.199000001E0,1.200141243E0
1.642801205E0,3.700000048E-2,4.600000009E-2,1.131000042E0,1.132539666E0
1.647815880E0,2.300000004E-2,4.600000009E-2,1.062999964E0,1.064243357E0
1.652830343E0,2.300000004E-2,4.600000009E-2,9.950000048E-1,9.963282639E-1
1.657844880E0,2.300000004E-2,3.099999949E-2,9.950000048E-1,9.957484670E-1
1.662859353E0,2.300000004E-2,1.700000092E-2,1.036000013E0,1.036394726E0
1.667874044E0,3.599999845E-2,1.700000092E-2,1.021999955E0,1.022775102E0
1.672888584E0,2.300000004E-2,1.700000092E-2,1.008000016E0,1.008405689E0
1.677903046E0,2.199999988E-2,2.899999917E-2,1.036000013E0,1.036639295E0
1.682917736E0,2.199999988E-2,1.600000076E-2,9.950000048E-1,9.953717946E-1
1.687932200E0,3.500000015E-2,1.600000076E-2,9.539999962E-1,9.547758861E-1
1.692946656E0,3.500000015E-2,1.600000076E-2,9.539999962E-1,9.547758861E-1
1.697961193E0,2.099999972E-2,2.800000086E-2,9.539999962E-1,9.546418139E-1
1.702975656E0,3.500000015E-2,2.800000086E-2,9.399999976E-1,9.410680079E-1
1.707990347E0,2.099999972E-2,1.400000043E-2,9.539999962E-1,9.543337952E-1
1.713004887E0,3.500000015E-2,2.800000086E-2,9.539999962E-1,9.550523508E-1
1.718019339E0,1.999999955E-2,1.400000043E-2,9.399999976E-1,9.403169654E-1
1.723033800E0,3.400000185E-2,2.700000070E-2,9.670000076E-1,9.679741809E-1
1.728048509E0,1.999999955E-2,2.700000070E-2,9.670000076E-1,9.675835958E-1
1.733062973E0,1.999999955E-2,2.700000070E-2,9.399999976E-1,9.406003378E-1
1.738077509E0,1.999999955E-2,1.300000027E-2,9.269999862E-1,9.273068394E-1
1.743091964E0,3.299999982E-2,2.700000070E-2,9.399999976E-1,9.409665220E-1
1.748106654E0,3.299999982E-2,2.700000070E-2,9.539999962E-1,9.549523510E-1
1.753121118E0,1.899999939E-2,3.999999911E-2,9.399999976E-1,9.410425046E-1
1.758135649E0,3.200000152E-2,3.799999878E-2,9.399999976E-1,9.413118482E-1
1.763150113E0,1.799999923E-2,3.799999878E-2,9.129999876E-1,9.139677113E-1
1.768164803E0,3.200000152E-2,3.799999878E-2,9.129999876E-1,9.143505768E-1
1.773179267E0,1.799999923E-2,2.400000021E-2,9.399999976E-1,9.404785992E-1
1.778193803E0,4.999999888E-3,3.599999845E-2,9.539999962E-1,9.546920931E-1
1.783208257E0,3.200000152E-2,2.199999988E-2,9.399999976E-1,9.408017834E-1
1.788222947E0,3.200000152E-2,3.599999845E-2,8.859999776E-1,8.873082668E-1
1.793237411E0,3.200000152E-2,2.199999988E-2,8.859999776E-1,8.868505851E-1
1.798251891E0,1.799999923E-2,3.400000185E-2,9.129999876E-1,9.138101430E-1
1.803266428E0,1.799999923E-2,3.400000185E-2,9.399999976E-1,9.407869023E-1
1.808281120E0,1.799999923E-2,7.000000216E-3,9.269999862E-1,9.272011510E-1
1.813295575E0,3.099999949E-2,1.999999955E-2,8.719999790E-1,8.727800200E-1
1.818310111E0,1.700000092E-2,1.899999939E-2,8.309999704E-1,8.313909735E-1
1.823324589E0,3.099999949E-2,1.899999939E-2,8.719999790E-1,8.727576773E-1
1.828339279E0,1.700000092E-2,1.899999939E-2,9.269999862E-1,9.273505132E-1
1.833353742E0,1.700000092E-2,6.000000052E-3,9.269999862E-1,9.271752663E-1
1.838368260E0,2.999999933E-2,1.799999923E-2,8.989999890E-1,8.996804878E-1
1.843382952E0,2.899999917E-2,4.999999888E-3,8.450000286E-1,8.455122993E-1
1.848397416E0,1.600000076E-2,4.999999888E-3,8.180000186E-1,8.181717610E-1
1.853411891E0,2.000000095E-3,4.999999888E-3,8.719999790E-1,8.720166073E-1
1.858426428E0,1.499999966E-2,4.999999888E-3,9.129999876E-1,9.131368886E-1
1.863440910E0,1.499999966E-2,4.999999888E-3,8.989999890E-1,8.991390217E-1
1.868455601E0,2.899999917E-2,1.799999923E-2,8.590000272E-1,8.596778738E-1
1.873470064E0,1.499999966E-2,1.799999923E-2,8.450000286E-1,8.453248182E-1
1.878484592E0,2.000000095E-3,4.999999888E-3,8.590000272E-1,8.590169071E-1
1.883499055E0,2.000000095E-3,4.999999888E-3,8.859999776E-1,8.860163431E-1
1.888513746E0,2.000000095E-3,4.999999888E-3,8.719999790E-1,8.720166073E-1
1.893528218E0,1.600000076E-2,4.999999888E-3,8.859999776E-1,8.861585413E-1
1.898542755E0,1.600000076E-2,4.999999888E-3,8.719999790E-1,8.721610880E-1
1.903557223E0,1.600000076E-2,4.999999888E-3,8.450000286E-1,8.451662845E-1
1.908571913E0,1.600000076E-2,4.999999888E-3,8.040000200E-1,8.041747523E-1
1.913586377E0,1.600000076E-2,4.999999888E-3,8.309999704E-1,8.311690267E-1
1.918600829E0,1.499999966E-2,3.099999949E-2,8.719999790E-1,8.726797599E-1
1.923615365E0,1.499999966E-2,3.099999949E-2,9.269999862E-1,9.276394635E-1
1.928629834E0,2.000000095E-3,2.999999933E-2,9.399999976E-1,9.404807257E-1
1.933644524E0,1.499999966E-2,1.700000092E-2,8.719999790E-1,8.722946540E-1
1.938658987E0,1.499999966E-2,1.600000076E-2,7.770000100E-1,7.773094722E-1
1.943673500E0,1.499999966E-2,2.999999933E-2,7.500000000E-1,7.507496253E-1
1.948687963E0,1.499999966E-2,2.999999933E-2,7.910000086E-1,7.917108143E-1
1.953702654E0,1.499999966E-2,2.999999933E-2,8.859999776E-1,8.866346261E-1
1.958717127E0,2.700000070E-2,1.600000076E-2,9.269999862E-1,9.275311178E-1
1.963731664E0,2.700000070E-2,2.899999917E-2,8.719999790E-1,8.728997442E-1
1.968746346E0,2.700000070E-2,1.600000076E-2,7.910000086E-1,7.916223933E-1
1.973760810E0,2.700000070E-2,1.600000076E-2,7.360000014E-1,7.366688552E-1
1.978775346E0,2.600000054E-2,2.800000086E-2,7.220000029E-1,7.230103763E-1
1.983789810E0,2.600000054E-2,2.800000086E-2,7.630000114E-1,7.639561621E-1
1.988804500E0,2.600000054E-2,2.800000086E-2,8.309999704E-1,8.318779664E-1
1.993818964E0,3.900000080E-2,2.800000086E-2,8.859999776E-1,8.872998143E-1
1.998833500E0,2.500000037E-2,2.600000054E-2,8.590000272E-1,8.597569696E-1
2.003847964E0,2.500000037E-2,2.600000054E-2,8.040000200E-1,8.048086930E-1
2.008862654E0,2.500000037E-2,0.000000000E0,7.229999900E-1,7.234320877E-1
2.013877117E0,2.500000037E-2,0.000000000E0,7.229999900E-1,7.234320877E-1
2.018891654E0,1.099999994E-2,-1.300000027E-2,7.770000100E-1,7.771866028E-1
2.023906127E0,1.099999994E-2,0.000000000E0,8.450000286E-1,8.450716232E-1
2.028920588E0,2.500000037E-2,0.000000000E0,8.859999776E-1,8.863526162E-1
2.033935278E0,2.500000037E-2,0.000000000E0,8.859999776E-1,8.863526162E-1
2.038949723E0,2.400000021E-2,-1.099999994E-2,8.450000286E-1,8.454123540E-1
2.043964259E0,9.999999776E-3,-2.500000037E-2,8.040000200E-1,8.044507643E-1
2.048978723E0,9.999999776E-3,-1.099999994E-2,7.770000100E-1,7.771422106E-1
2.053993437E0,9.999999776E-3,2.000000095E-3,7.630000114E-1,7.630681604E-1
2.059007901E0,2.300000004E-2,2.000000095E-3,8.040000200E-1,8.043314194E-1
2.064022423E0,8.999999613E-3,2.000000095E-3,8.859999776E-1,8.860479447E-1
2.069037116E0,-4.000000190E-3,1.600000076E-2,9.399999976E-1,9.401446673E-1
2.074051579E0,-1.700000092E-2,2.899999917E-2,9.539999962E-1,9.545920556E-1
2.079066111E0,-3.000000026E-3,2.000000095E-3,8.859999776E-1,8.860073139E-1
2.084080574E0,9.999999776E-3,1.600000076E-2,8.040000200E-1,8.042213826E-1
2.089095265E0,9.999999776E-3,1.600000076E-2,7.630000114E-1,7.632332654E-1
2.094109709E0,9.999999776E-3,2.999999933E-2,8.040000200E-1,8.046216702E-1
2.099124246E0,-2.000000095E-3,2.800000086E-2,8.999999762E-1,9.004376476E-1
2.104138694E0,-2.000000095E-3,2.800000086E-2,9.679999948E-1,9.684069340E-1
2.109153156E0,1.099999994E-2,1.400000043E-2,8.999999762E-1,9.001760701E-1
2.114167846E0,2.500000037E-2,1.000000047E-3,7.910000086E-1,7.913956113E-1
2.119182276E0,2.400000021E-2,1.000000047E-3,7.089999914E-1,7.094067859E-1
2.124196812E0,-3.000000026E-3,1.499999966E-2,7.630000114E-1,7.631533381E-1
2.129211271E0,9.999999776E-3,1.499999966E-2,8.999999762E-1,9.001805136E-1
2.134225961E0,9.999999776E-3,1.000000047E-3,9.399999976E-1,9.400537195E-1
2.139240424E0,9.999999776E-3,2.000000095E-3,9.269999862E-1,9.270560794E-1
2.144254970E0,2.400000021E-2,2.000000095E-3,8.040000200E-1,8.043606357E-1
2.149269433E0,9.999999776E-3,1.000000047E-3,6.949999928E-1,6.950726509E-1
2.154284124E0,-3.000000026E-3,1.499999966E-2,7.630000114E-1,7.631533381E-1
2.159298602E0,9.999999776E-3,2.000000095E-3,8.859999776E-1,8.860586664E-1
2.164313139E0,9.999999776E-3,1.499999966E-2,9.679999948E-1,9.681678521E-1
2.169327621E0,9.999999776E-3,1.499999966E-2,9.269999862E-1,9.271752663E-1
2.174342312E0,9.999999776E-3,1.499999966E-2,8.180000186E-1,8.181986497E-1
2.179356775E0,9.999999776E-3,1.499999966E-2,6.949999928E-1,6.952337665E-1
2.184371317E0,-3.000000026E-3,1.000000047E-3,7.229999900E-1,7.230069056E-1
2.189385780E0,-3.000000026E-3,1.000000047E-3,8.590000272E-1,8.590058479E-1
2.194400471E0,9.999999776E-3,1.499999966E-2,9.679999948E-1,9.681678521E-1
2.199415025E0,2.300000004E-2,1.400000043E-2,9.679999948E-1,9.683744058E-1
2.204429487E0,2.300000004E-2,1.400000043E-2,8.719999790E-1,8.724155910E-1
2.209443948E0,2.300000004E-2,2.800000086E-2,7.360000014E-1,7.368914453E-1
2.214458652E0,2.300000004E-2,4.100000113E-2,7.089999914E-1,7.105568154E-1
2.219473193E0,8.999999613E-3,2.600000054E-2,8.040000200E-1,8.044706534E-1
2.224487635E0,8.999999613E-3,2.600000054E-2,9.399999976E-1,9.404025710E-1
2.229502097E0,8.999999613E-3,3.999999911E-2,9.399999976E-1,9.408937216E-1
2.234516787E0,2.300000004E-2,2.600000054E-2,8.320000172E-1,8.327238609E-1
2.239531261E0,8.999999613E-3,2.500000037E-2,7.630000114E-1,7.634625187E-1
2.244545797E0,8.999999613E-3,1.099999994E-2,7.910000086E-1,7.911276847E-1
2.249560265E0,-4.000000190E-3,2.500000037E-2,8.719999790E-1,8.723674475E-1
2.254574955E0,3.599999845E-2,1.099999994E-2,8.999999762E-1,9.007868544E-1
2.259589391E0,3.500000015E-2,1.099999994E-2,8.040000200E-1,8.048366494E-1
2.264603927E0,2.099999972E-2,-2.000000095E-3,7.500000000E-1,7.502966080E-1
2.269618391E0,2.099999972E-2,2.500000037E-2,8.320000172E-1,8.326403957E-1
2.274633080E0,7.000000216E-3,2.500000037E-2,9.269999862E-1,9.273634532E-1
2.279647544E0,1.999999955E-2,1.099999994E-2,9.810000062E-1,9.812655156E-1
2.284662080E0,3.400000185E-2,1.099999994E-2,8.719999790E-1,8.727318967E-1
2.289676544E0,1.999999955E-2,1.099999994E-2,7.500000000E-1,7.503472529E-1
2.294691005E0,1.999999955E-2,2.400000021E-2,7.229999900E-1,7.236746406E-1
2.299705701E0,-4.999999888E-3,9.999999776E-3,8.450000286E-1,8.450739899E-1
2.304720164E0,8.000000380E-3,9.999999776E-3,1.008999944E0,1.009081209E0
2.309734701E0,8.000000380E-3,-2.000000095E-3,1.062999964E0,1.063031948E0
2.314749427E0,8.000000380E-3,-2.000000095E-3,9.269999862E-1,9.270366629E-1
2.319763967E0,2.099999972E-2,9.999999776E-3,7.360000014E-1,7.363674369E-1
2.324778459E0,7.000000216E-3,-3.000000026E-3,6.949999928E-1,6.950417182E-1
2.329792920E0,-1.899999939E-2,-3.000000026E-3,7.910000086E-1,7.912338552E-1
2.334807615E0,-6.000000052E-3,-3.000000026E-3,9.269999862E-1,9.270242577E-1
2.339822078E0,1.999999955E-2,-2.000000095E-3,9.539999962E-1,9.542117127E-1
2.344836611E0,1.999999955E-2,-2.000000095E-3,9.269999862E-1,9.272178678E-1
2.349851303E0,6.000000052E-3,1.099999994E-2,8.450000286E-1,8.450929229E-1
2.354865767E0,-6.000000052E-3,1.099999994E-2,8.040000200E-1,8.040976509E-1
2.359880213E0,-4.999999888E-3,-1.000000047E-3,7.910000086E-1,7.910164433E-1
2.364894750E0,-4.999999888E-3,-1.499999966E-2,7.500000000E-1,7.501666481E-1
2.369909213E0,2.099999972E-2,-1.000000047E-3,8.320000172E-1,8.322655998E-1
2.374923894E0,8.000000380E-3,2.500000037E-2,9.539999962E-1,9.543610390E-1
2.379938357E0,-1.700000092E-2,2.400000021E-2,1.021999955E0,1.022423057E0
2.384952875E0,-1.600000076E-2,9.999999776E-3,9.399999976E-1,9.401893403E-1
2.389967338E0,9.999999776E-3,-1.600000076E-2,8.040000200E-1,8.042213826E-1
2.394982028E0,3.700000048E-2,-2.000000095E-3,7.089999914E-1,7.099675963E-1
2.399996463E0,2.300000004E-2,9.999999776E-3,7.910000086E-1,7.913975067E-1
2.405010999E0,2.300000004E-2,2.400000021E-2,9.539999962E-1,9.545789610E-1
2.410025463E0,2.300000004E-2,-3.000000026E-3,1.036000013E0,1.036259633E0
2.415040139E0,8.999999613E-3,-3.000000026E-3,9.810000062E-1,9.810458767E-1
2.420054603E0,2.199999988E-2,9.999999776E-3,8.040000200E-1,8.043631221E-1
2.425069049E0,8.000000380E-3,2.300000004E-2,7.229999900E-1,7.234099706E-1
2.430083586E0,8.000000380E-3,-3.000000026E-3,7.910000086E-1,7.910461514E-1
2.435098049E0,-4.999999888E-3,-3.000000026E-3,8.719999790E-1,8.720194742E-1
2.440112726E0,-3.000000026E-3,9.999999776E-3,9.539999962E-1,9.540571224E-1
2.445127189E0,8.999999613E-3,3.700000048E-2,9.810000062E-1,9.817387698E-1
2.450141726E0,-3.000000026E-3,3.700000048E-2,8.999999762E-1,9.007652064E-1
2.455156418E0,-3.099999949E-2,3.700000048E-2,7.630000114E-1,7.645253544E-1
2.460170896E0,-1.499999966E-2,3.500000015E-2,7.360000014E-1,7.369843975E-1
2.465185432E0,1.099999994E-2,4.800000042E-2,8.040000200E-1,8.055066929E-1
2.470199896E0,2.500000037E-2,7.000000216E-3,9.539999962E-1,9.543531803E-1
2.475214586E0,1.099999994E-2,7.000000216E-3,1.021999955E0,1.022083122E0
2.480229050E0,4.899999872E-2,-4.000000190E-3,8.450000286E-1,8.464289977E-1
2.485243586E0,3.599999845E-2,8.000000380E-3,7.229999900E-1,7.239399046E-1
2.490258041E0,3.599999845E-2,2.199999988E-2,8.040000200E-1,8.051062241E-1
2.495272731E0,2.199999988E-2,3.500000015E-2,9.269999862E-1,9.279213191E-1
2.500287194E0,8.999999613E-3,-4.000000190E-3,9.950000048E-1,9.950487473E-1
2.505301731E0,3.599999845E-2,-3.099999949E-2,9.129999876E-1,9.142351870E-1
2.510316195E0,8.999999613E-3,-1.700000092E-2,7.500000000E-1,7.502466261E-1
2.515330870E0,-4.000000190E-3,-1.700000092E-2,7.229999900E-1,7.232108859E-1
2.520345333E0,-2.800000086E-2,-3.000000026E-3,8.719999790E-1,8.724545624E-1
2.525359785E0,-2.800000086E-2,-1.600000076E-2,9.810000062E-1,9.815299345E-1
2.530374321E0,-1.000000047E-3,-1.600000076E-2,1.008999944E0,1.009127290E0
2.535388785E0,2.500000037E-2,-3.000000026E-3,9.129999876E-1,9.133471286E-1
2.540403489E0,5.000000075E-2,9.999999776E-3,7.360000014E-1,7.377641914E-1
2.545417953E0,4.899999872E-2,-3.000000026E-3,6.949999928E-1,6.967316484E-1
2.550432489E0,2.199999988E-2,-3.000000026E-3,8.320000172E-1,8.322962385E-1
2.555446943E0,2.199999988E-2,-3.000000026E-3,1.008999944E0,1.009244215E0
2.560461633E0,4.699999839E-2,9.999999776E-3,1.049000025E0,1.050100020E0
2.565476097E0,4.699999839E-2,2.300000004E-2,9.129999876E-1,9.144982106E-1
2.570490633E0,6.000000052E-3,3.700000048E-2,7.630000114E-1,7.639201643E-1
2.575505097E0,6.000000052E-3,2.300000004E-2,7.630000114E-1,7.633701707E-1
2.580519778E0,-1.799999923E-2,9.999999776E-3,8.859999776E-1,8.862392229E-1
2.585534242E0,8.000000380E-3,9.999999776E-3,1.008999944E0,1.009081209E0
2.590548778E0,8.000000380E-3,2.300000004E-2,1.008999944E0,1.009293756E0
2.595563251E0,8.000000380E-3,3.700000048E-2,8.719999790E-1,8.728212666E-1
2.600577941E0,2.099999972E-2,2.199999988E-2,7.229999900E-1,7.236394030E-1
2.605592405E0,-1.899999939E-2,8.000000380E-3,7.630000114E-1,7.632784665E-1
2.610606866E0,-4.999999888E-3,-4.000000190E-3,9.409999847E-1,9.410217698E-1
2.615621403E0,-3.299999982E-2,2.199999988E-2,1.036000013E0,1.036758905E0
2.620636105E0,-1.700000092E-2,2.099999972E-2,9.810000062E-1,9.813720050E-1
2.625650568E0,8.999999613E-3,8.000000380E-3,7.500000000E-1,7.500966604E-1
2.630665105E0,-3.000000026E-3,8.000000380E-3,6.949999928E-1,6.950525089E-1
2.635679592E0,-2.999999933E-2,2.099999972E-2,8.450000286E-1,8.457931475E-1
2.640694283E0,-2.800000086E-2,8.000000380E-3,9.950000048E-1,9.954260442E-1
2.645708746E0,1.300000027E-2,-4.999999888E-3,9.539999962E-1,9.541016679E-1
2.650723312E0,1.300000027E-2,8.000000380E-3,7.910000086E-1,7.911472768E-1
2.655737775E0,2.600000054E-2,2.099999972E-2,7.089999914E-1,7.097872835E-1
2.660752475E0,-1.200000010E-2,1.999999955E-2,7.770000100E-1,7.773499955E-1
2.665766938E0,1.000000047E-3,1.999999955E-2,8.450000286E-1,8.452372734E-1
2.670781475E0,2.800000086E-2,6.000000052E-3,8.859999776E-1,8.864626108E-1
2.675795924E0,6.899999827E-2,1.999999955E-2,8.180000186E-1,8.211486042E-1
2.680810615E0,5.200000107E-2,7.000000216E-3,7.630000114E-1,7.648019466E-1
2.685825078E0,2.500000037E-2,1.999999955E-2,8.040000200E-1,8.046372053E-1
2.690839615E0,1.099999994E-2,1.999999955E-2,8.719999790E-1,8.722986664E-1
2.695854078E0,2.500000037E-2,-6.000000052E-3,8.719999790E-1,8.723789105E-1
2.700868782E0,3.700000048E-2,-1.799999923E-2,8.040000200E-1,8.050521922E-1
2.705883246E0,6.400000304E-2,-4.000000190E-3,7.500000000E-1,7.527363419E-1
2.710897727E0,8.999999613E-3,2.199999988E-2,7.630000114E-1,7.633701707E-1
2.715912263E0,-3.000000026E-3,8.000000380E-3,8.859999776E-1,8.860411730E-1
2.720926727E0,-3.000000026E-3,-1.600000076E-2,9.269999862E-1,9.271429094E-1
2.725941417E0,2.400000021E-2,-1.600000076E-2,8.450000286E-1,8.454921930E-1
2.730955973E0,2.400000021E-2,2.400000021E-2,8.040000200E-1,8.047161190E-1
2.735970435E0,2.400000021E-2,2.400000021E-2,7.910000086E-1,7.917278659E-1
2.740984891E0,9.999999776E-3,-2.000000095E-3,8.320000172E-1,8.320625148E-1
2.745999582E0,-3.000000026E-3,-2.000000095E-3,8.999999762E-1,9.000071984E-1
2.751014045E0,9.999999776E-3,1.099999994E-2,8.859999776E-1,8.861246866E-1
2.756028572E0,9.999999776E-3,1.099999994E-2,8.999999762E-1,9.001227456E-1
2.761043035E0,9.999999776E-3,2.300000004E-2,9.539999962E-1,9.543296038E-1
2.766057746E0,-2.000000095E-3,3.700000048E-2,8.719999790E-1,8.727868946E-1
2.771072209E0,-2.000000095E-3,2.300000004E-2,8.590000272E-1,8.593102156E-1
2.776086746E0,2.400000021E-2,-3.000000026E-3,8.450000286E-1,8.453461116E-1
2.781101223E0,2.300000004E-2,-2.000000095E-3,8.859999776E-1,8.863007166E-1
2.786115914E0,8.999999613E-3,2.400000021E-2,9.679999948E-1,9.683392948E-1
2.791130377E0,2.300000004E-2,9.999999776E-3,9.810000062E-1,9.813205451E-1
2.796144919E0,2.300000004E-2,-2.000000095E-3,9.269999862E-1,9.272874281E-1
2.801159382E0,8.999999613E-3,9.999999776E-3,8.859999776E-1,8.861021162E-1
2.806173839E0,8.999999613E-3,-2.000000095E-3,8.859999776E-1,8.860479447E-1
2.811188529E0,2.300000004E-2,-2.000000095E-3,8.450000286E-1,8.453153544E-1
2.816202993E0,8.999999613E-3,-2.000000095E-3,8.450000286E-1,8.450503230E-1
2.821217500E0,2.199999988E-2,2.300000004E-2,8.590000272E-1,8.595894640E-1
2.826232192E0,2.199999988E-2,-4.000000190E-3,8.719999790E-1,8.722866292E-1
2.831246656E0,-4.000000190E-3,2.300000004E-2,9.129999876E-1,9.132984054E-1
2.836261107E0,2.199999988E-2,2.300000004E-2,9.269999862E-1,9.275462114E-1
2.841275644E0,8.999999613E-3,8.999999613E-3,8.999999762E-1,9.000899717E-1
2.846290088E0,3.599999845E-2,-4.000000190E-3,8.320000172E-1,8.327881054E-1
2.851304779E0,2.199999988E-2,8.999999613E-3,8.040000200E-1,8.043513114E-1
2.856319242E0,8.999999613E-3,2.300000004E-2,8.180000186E-1,8.183727943E-1
2.861333779E0,8.999999613E-3,-3.000000026E-3,8.999999762E-1,9.000499748E-1
2.866348242E0,2.300000004E-2,-3.000000026E-3,8.859999776E-1,8.863035373E-1
2.871362933E0,8.999999613E-3,2.300000004E-2,8.180000186E-1,8.183727943E-1
2.876377377E0,8.999999613E-3,2.300000004E-2,7.910000086E-1,7.913855025E-1
2.881391914E0,-3.000000026E-3,-2.000000095E-3,7.910000086E-1,7.910082260E-1
2.886406377E0,9.999999776E-3,-2.000000095E-3,7.630000114E-1,7.630681604E-1
2.891421063E0,9.999999776E-3,-2.000000095E-3,8.180000186E-1,8.180635858E-1
2.896435526E0,-3.000000026E-3,9.999999776E-3,9.399999976E-1,9.400579745E-1
2.901450073E0,9.999999776E-3,-2.000000095E-3,9.129999876E-1,9.130569409E-1
2.906464765E0,-3.000000026E-3,1.099999994E-2,8.590000272E-1,8.590756932E-1
2.911479228E0,-3.000000026E-3,1.099999994E-2,8.040000200E-1,8.040808617E-1
2.916493721E0,-3.000000026E-3,1.099999994E-2,7.770000100E-1,7.770836606E-1
2.921508184E0,-2.000000095E-3,-1.000000047E-3,8.180000186E-1,8.180030748E-1
2.926522875E0,1.099999994E-2,-1.000000047E-3,9.399999976E-1,9.400648890E-1
2.931537309E0,1.099999994E-2,-1.000000047E-3,9.679999948E-1,9.680630092E-1
2.936551771E0,3.799999878E-2,-1.000000047E-3,8.590000272E-1,8.598407100E-1
2.941566307E0,3.700000048E-2,0.000000000E0,8.320000172E-1,8.328223272E-1
2.946580771E0,3.599999845E-2,0.000000000E0,8.040000200E-1,8.048055865E-1
2.951595461E0,5.000000075E-2,1.200000010E-2,7.360000014E-1,7.377940107E-1
2.956609916E0,2.300000004E-2,2.600000054E-2,8.999999762E-1,9.006691718E-1
2.961624452E0,9.999999776E-3,1.200000010E-2,1.103999972E0,1.104110474E0
2.966638916E0,2.300000004E-2,3.900000080E-2,8.999999762E-1,9.011381454E-1
2.971653630E0,9.999999776E-3,6.700000167E-2,9.950000048E-1,9.973033689E-1
2.976668094E0,2.300000004E-2,2.600000054E-2,9.269999862E-1,9.276497046E-1
2.981682625E0,3.500000015E-2,-1.300000027E-2,8.320000172E-1,8.328373362E-1
2.986697089E0,-4.999999888E-3,4.100000113E-2,8.180000186E-1,8.190421421E-1
2.991711779E0,2.199999988E-2,2.700000070E-2,9.539999962E-1,9.546355288E-1
2.996726238E0,2.199999988E-2,0.000000000E0,1.021999955E0,1.022236718E0
3.001740774E0,8.000000380E-3,-1.099999994E-2,9.810000062E-1,9.810942932E-1
3.006755238E0,-4.000000190E-3,1.000000047E-3,8.999999762E-1,9.000094206E-1
3.011769943E0,8.000000380E-3,-1.099999994E-2,7.770000100E-1,7.771190485E-1
3.016784406E0,-1.799999923E-2,-1.099999994E-2,7.630000114E-1,7.632915678E-1
3.021798868E0,-3.000000026E-3,1.400000043E-2,9.810000062E-1,9.811044859E-1
3.026813428E0,8.999999613E-3,1.000000047E-3,1.008999944E0,1.009040577E0
3.031827891E0,8.999999613E-3,-1.200000010E-2,9.399999976E-1,9.401196708E-1
3.036842581E0,3.700000048E-2,-1.200000010E-2,9.679999948E-1,9.687811878E-1
3.041857060E0,3.500000015E-2,2.700000070E-2,8.180000186E-1,8.191935244E-1
3.046871596E0,-1.899999939E-2,3.999999911E-2,7.360000014E-1,7.373309989E-1
3.051886060E0,8.000000380E-3,1.300000027E-2,9.269999862E-1,9.271256519E-1
3.056900750E0,2.099999972E-2,4.100000113E-2,9.810000062E-1,9.820809601E-1
3.061915233E0,8.000000380E-3,5.099999905E-2,8.859999776E-1,8.875026536E-1
3.066929769E0,8.000000380E-3,3.700000048E-2,8.450000286E-1,8.458475326E-1
3.071944233E0,8.000000380E-3,9.999999776E-3,7.089999914E-1,7.091156378E-1
3.076958913E0,8.000000380E-3,-2.999999933E-2,7.360000014E-1,7.366546016E-1
3.081973377E0,-1.700000092E-2,2.300000004E-2,8.999999762E-1,9.004543060E-1
3.086987913E0,-4.399999976E-2,2.300000004E-2,8.859999776E-1,8.873899708E-1
3.092002411E0,-1.600000076E-2,2.300000004E-2,8.590000272E-1,8.594568324E-1
3.097017101E0,-3.000000026E-3,2.300000004E-2,7.910000086E-1,7.913400114E-1
3.102031584E0,-2.000000095E-3,2.199999988E-2,6.539999843E-1,6.543729666E-1
3.107046120E0,-2.899999917E-2,2.199999988E-2,7.500000000E-1,7.508828137E-1
3.112060584E0,1.099999994E-2,8.000000380E-3,8.719999790E-1,8.721060506E-1
